movie_id,title,IMDb URL,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,poster,imdb_id
804,Jimmy Hollywood (1994),http://us.imdb.com/M/title-exact?Jimmy%20Hollywood%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMzMwNzNjZjctNWQwZS00YmM1LTgyMmMtZjI1YzFhNzBhMzY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,110197
805,Manhattan Murder Mystery (1993),http://us.imdb.com/M/title-exact?Manhattan%20Murder%20Mystery%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMWM5MGZiZDAtMWE0Ny00MjY3LWJlOWItNjY4MmI4NDAyM2NhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,107507
806,Menace II Society (1993),http://us.imdb.com/M/title-exact?Menace%20II%20Society%20(1993),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNTFlMDg2MGEtODk2My00MGNhLThkMDAtY2Y5OWNlM2FkNjQ1XkEyXkFqcGdeQXVyNTI4MjkwNjA@..jpg,107554
807,Poetic Justice (1993),http://us.imdb.com/M/title-exact?Poetic%20Justice%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZTk0YjE0ZTAtNDcyZC00MmRhLWFhYWQtZDVjN2U3ZDdjN2UzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,107840
808,"Program, The (1993)","http://us.imdb.com/M/title-exact?Program,%20The%20(1993)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNmNlNjgxNGQtNzM0My00MzEwLTk4NTktMzI1OTYwM2JjYzE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,107889
809,Rising Sun (1993),http://us.imdb.com/M/title-exact?Rising%20Sun%20(1993),0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTVkMGUwN2UtZjI4MS00YWU0LWI2NjAtOTc1MmMzMzkxZTUwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,107969
810,"Shadow, The (1994)","http://us.imdb.com/M/title-exact?Shadow,%20The%20(1994)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZmJmMTM5YzItOTU2OS00ZGUwLWI3MzgtMmYwMWY2YmFlM2Q1XkEyXkFqcGdeQXVyNjg3MDM4Mzc@..jpg,6855746
811,Thirty-Two Short Films About Glenn Gould (1993),http://us.imdb.com/M/title-exact?Thirty-Two%20Short%20Films%20About%20Glenn%20Gould%20(1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MTA3NjI0N15BMl5BanBnXkFtZTcwMzUxOTAwMQ@@..jpg,108328
812,Andre (1994),http://us.imdb.com/M/title-exact?Andre%20(1994),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxYTA3NzktYjlhYy00N2NlLTg0YjQtNzA1MTFkODhlODEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,109120
813,"Celluloid Closet, The (1995)","http://us.imdb.com/M/title-exact?Celluloid%20Closet,%20The%20(1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://flixviw.com/wp-content/uploads/no-poster-available.png,5553584
814,"Great Day in Harlem, A (1994)","http://us.imdb.com/M/title-exact?Great%20Day%20in%20Harlem,%20A%20(1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MzU5NTE2Ml5BMl5BanBnXkFtZTcwOTUzNDEzMQ@@..jpg,109934
815,One Fine Day (1996),http://us.imdb.com/M/title-exact?One%20Fine%20Day%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNDdhMjgxODQtZjNhNS00YjZiLWFmYTAtODZmM2RhM2M3YmIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,117247
816,Candyman: Farewell to the Flesh (1995),http://us.imdb.com/M/title-exact?Candyman:%20Farewell%20to%20the%20Flesh%20(1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZDA2ZWE2YTctN2JiNi00NjdmLThhYWQtN2JjY2M4MTNhM2I5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,112625
817,Frisk (1995),http://us.imdb.com/M/title-exact?Frisk%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMjQzMzMxN15BMl5BanBnXkFtZTcwODc0OTgyMQ@@..jpg,113122
818,Girl 6 (1996),http://us.imdb.com/M/title-exact?Girl%206%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNjA0MTkzMjEtMzhlZS00NTRkLThiMGYtNWJiZWEwZmQwMGViXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,116414
819,Eddie (1996),http://us.imdb.com/M/title-exact?Eddie%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MDE4NzIyMl5BMl5BanBnXkFtZTYwMTgxNTg5..jpg,116168
820,Space Jam (1996),http://us.imdb.com/M/title-exact?Space%20Jam%20(1996),0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMDgyZTI2YmYtZmI4ZC00MzE0LWIxZWYtMWRlZWYxNjliNTJjXkEyXkFqcGdeQXVyNjY5NDU4NzI@..jpg,117705
821,Mrs. Winterbourne (1996),http://us.imdb.com/M/title-exact?Mrs.%20Winterbourne%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NzQ5MjIxNl5BMl5BanBnXkFtZTcwNTQ1MzIyMQ@@..jpg,117104
822,Faces (1968),http://us.imdb.com/M/title-exact?Faces%20(1968),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BOTUxZGVhNzctZDZkMS00NjMzLWJkNzgtZDA0OTJiNzA3NjM2XkEyXkFqcGdeQXVyMjI4MjA5MzA@..jpg,62952
823,Mulholland Falls (1996),http://us.imdb.com/M/title-exact?Mulholland%20Falls%20(1996),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BOTcwMDE3MTQ5OV5BMl5BanBnXkFtZTcwMzA0MDQ1NA@@..jpg,117107
824,"Great White Hype, The (1996)","http://us.imdb.com/M/title-exact?Great%20White%20Hype,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTFkZmQ5OWEtNjFmMC00ZTI2LWE0ZWUtN2VhOWE1MzdiOGJhXkEyXkFqcGdeQXVyMTQ4NDY5OTc@..jpg,6154544
825,"Arrival, The (1996)","http://us.imdb.com/M/title-exact?Arrival,%20The%20(1996)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMzhiN2M1NGUtOWVmNi00YWU1LWJlNGMtZDMzYjkwZTQ4MmY4XkEyXkFqcGdeQXVyNjc2NDI1ODA@..jpg,115571
826,"Phantom, The (1996)","http://us.imdb.com/M/title-exact?Phantom,%20The%20(1996)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZmJmMTM5YzItOTU2OS00ZGUwLWI3MzgtMmYwMWY2YmFlM2Q1XkEyXkFqcGdeQXVyNjg3MDM4Mzc@..jpg,6823324
827,Daylight (1996),http://us.imdb.com/M/title-exact?Daylight%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BOGE5MDkxYzktODU4OS00Yjc4LTk5MjktYzlkY2RjMGVlNjU0XkEyXkFqcGdeQXVyNDc2NjEyMw@@..jpg,116040
828,Alaska (1996),http://us.imdb.com/M/title-exact?Alaska%20(1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BYmZkZDM5OTAtZTM5My00NDM4LTk3YzgtZTg3YzFiYmYzZDczXkEyXkFqcGdeQXVyNjgzMjI4ODE@..jpg,115493
829,Fled (1996),http://us.imdb.com/M/title-exact?Fled%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMWQxMWI5NWUtZmJlMi00ZjUzLWIwMWYtNDFlMGU5Yjk5MGQ5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,116320
830,Power 98 (1995),http://us.imdb.com/M/title-exact?Power%2098%20(1995),0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,https://flixviw.com/wp-content/uploads/no-poster-available.png,114170
831,Escape from L.A. (1996),http://us.imdb.com/M/title-exact?Escape%20from%20L.A.%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BOWUzNTRmNTQtNWMwZS00MTg4LThhMDUtYmQ5OGQ5MmNmYzNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,116225
832,Bogus (1996),http://us.imdb.com/M/title-exact?Bogus%20(1996),0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNDU5Yjg3MjYtZjdiMi00OTEzLWFlODYtY2M0N2M0ZTAzYzVhXkEyXkFqcGdeQXVyNTM3MDMyMDQ@..jpg,115725
833,Bulletproof (1996),http://us.imdb.com/M/title-exact?Bulletproof%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BYTQ0ZWY3OGItM2Y0Yi00YjdmLWFkZDAtYzFhNmRjNTVmNzFlXkEyXkFqcGdeQXVyMTQ4NDY5OTc@..jpg,115783
834,Halloween: The Curse of Michael Myers (1995),http://us.imdb.com/M/title-exact?Halloween:%20The%20Curse%20of%20Michael%20Myers%20(1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ3MjgzMWMtMjJhMy00MmVjLTllMzMtMWVjMmMxNTIzNWQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,113253
835,"Gay Divorcee, The (1934)",http://us.imdb.com/M/title-exact?Gay%20Divorcee%2C%20The%20%281934%29,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MjcxMjU0OV5BMl5BanBnXkFtZTgwODY0OTgxMTE@..jpg,25164
836,Ninotchka (1939),http://us.imdb.com/M/title-exact?Ninotchka%20(1939),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BOTQ1ZDg5MjctZmNkNC00M2E5LTgyMjEtMjg0NDVjMTBiZjFhXkEyXkFqcGdeQXVyNjc0MzMzNjA@..jpg,31725
837,Meet John Doe (1941),http://us.imdb.com/M/title-exact?Meet%20John%20Doe%20(1941),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BYTc4NTdlMDItNDFhZC00NDZjLTgwMTItOTIzZTJlYTU3MDg2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@..jpg,33891
838,In the Line of Duty 2 (1987),http://us.imdb.com/M/title-exact?In%20the%20Line%20of%20Duty%202%20(1987),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0Njc0ODk4Ml5BMl5BanBnXkFtZTcwMTg5NDUyMQ@@..jpg,91229
839,Loch Ness (1995),http://us.imdb.com/M/title-exact?Loch%20Ness%20(1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MTI4ODg5MF5BMl5BanBnXkFtZTcwOTkxODUyMQ@@..jpg,9042524
840,Last Man Standing (1996),http://us.imdb.com/M/title-exact?Last%20Man%20Standing%20(1996/I),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,https://images-na.ssl-images-amazon.com/images/M/MV5BOThkYmJjYTMtOWMzNC00ZjQ4LWI4NzAtYjRlMDA3ZWMyYWRmXkEyXkFqcGdeQXVyNDIyMjczNjI@..jpg,116830
841,"Glimmer Man, The (1996)","http://us.imdb.com/M/title-exact?Glimmer%20Man,%20The%20(1996)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BYzgzZWY4YWMtMTQ4Yi00ZGQ4LTg4YjItNGNhMGM0ZWViNmY3XkEyXkFqcGdeQXVyMTczNjQwOTY@..jpg,116421
842,Pollyanna (1960),http://us.imdb.com/M/title-exact?Pollyanna%20(1960),0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BOTdiMDQ5NTEtM2FjNS00YTFkLWExZTAtYjk5Mjc0YTMzYWM1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@..jpg,54195
843,"Shaggy Dog, The (1959)","http://us.imdb.com/M/title-exact?Shaggy%20Dog,%20The%20(1959)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMjU1MTQ3Nl5BMl5BanBnXkFtZTgwNzQ2Njk3MDE@..jpg,2132787
844,Freeway (1996),http://us.imdb.com/M/title-exact?Freeway%20(1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BODMzMzNiZTgtZDg1Ni00NDEwLWI0MzMtYjhmYTY5NGYyNDAyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,116361
845,That Thing You Do! (1996),http://us.imdb.com/M/title-exact?That%20Thing%20You%20Do!%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BOWVmN2ZhZjgtZGEzMy00NDkxLWI5YWQtYTE2ZTk0YzIyMzc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,117887
846,To Gillian on Her 37th Birthday (1996),http://us.imdb.com/M/title-exact?To%20Gillian%20on%20Her%2037th%20Birthday%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ4ZmU0ODEtNWVlMS00NzkwLThjNzAtMmMyNDBjMDhiZTIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,117924
847,Looking for Richard (1996),http://us.imdb.com/M/title-exact?Looking%20for%20Richard%20(1996),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BOTdkZTUzMGUtYzNhOC00ODEyLWI2MjktNTY1ZjRhM2Y2ZDYxXkEyXkFqcGdeQXVyNjUwNzk3NDc@..jpg,116913
848,"Murder, My Sweet (1944)","http://us.imdb.com/M/title-exact?Murder,%20My%20Sweet%20(1944)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BY2YyNWVhNzYtMjNkNS00YTNlLTlkYjYtMDVmMWExNTAxNGFlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,37101
849,Days of Thunder (1990),http://us.imdb.com/M/title-exact?Days%20of%20Thunder%20(1990),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNjc5NjQ1ODIzN15BMl5BanBnXkFtZTgwMjkwNTg4NjE@..jpg,99371
850,"Perfect Candidate, A (1996)","http://us.imdb.com/M/title-exact?Perfect%20Candidate,%20A%20(1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzMjgyMjI2N15BMl5BanBnXkFtZTcwMzg1NTUyMQ@@..jpg,6971114
851,Two or Three Things I Know About Her (1966),http://us.imdb.com/M/title-exact?Deux%20ou%20trois%20choses%20que%20je%20sais%20d'elle%20(1966),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BY2EyOGM4ZTAtMzU1ZC00N2I2LTljMWYtNWQyOGYxNGYzMWEwXkEyXkFqcGdeQXVyNjIyNDgwMzM@..jpg,4474042
852,"Bloody Child, The (1996)",http://us.imdb.com/M/title-exact?Bloody%20Child%2C%20The%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4OTI1MTMwN15BMl5BanBnXkFtZTcwNTQ3MjUzMQ@@..jpg,115715
853,Braindead (1992),http://us.imdb.com/M/title-exact?Braindead%20(1992),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,https://flixviw.com/wp-content/uploads/no-poster-available.png,4508316
854,Bad Taste (1987),http://us.imdb.com/M/title-exact?Bad%20Taste%20(1987),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZjI5ZDY5OWYtOTIwMy00MzQ3LWFlM2EtYjMzODIzZGU0NGUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,92610
855,Diva (1981),http://us.imdb.com/M/title-exact?Diva%20(1981),0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNjRjOGNlMjYtZDVmOC00ODZlLWE3MDAtNzM2NmZjY2YwNDQ0XkEyXkFqcGdeQXVyMjQzMzQzODY@..jpg,82269
856,Night on Earth (1991),http://us.imdb.com/M/title-exact?Night%20on%20Earth%20(1991),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BYzAyM2I3ZmYtNmNkZC00MGZmLWIyNGYtYzU2ZWFlMGRiNGJlXkEyXkFqcGdeQXVyNjMxODMyODU@..jpg,102536
857,Paris Was a Woman (1995),http://us.imdb.com/M/title-exact?Paris%20Was%20a%20Woman%20(1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NDk3MDI4MF5BMl5BanBnXkFtZTcwNjAzOTYyMQ@@..jpg,114093
858,Amityville: Dollhouse (1996),http://us.imdb.com/M/title-exact?Amityville:%20Dollhouse%20(1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwOTg1ODE5MV5BMl5BanBnXkFtZTcwNTczNjcyMQ@@..jpg,115535
859,April Fool's Day (1986),http://us.imdb.com/M/title-exact?April%20Fool's%20Day%20(1986),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMjY0NjNiZDgtMTY0ZS00MTQwLTg2Y2UtYzVlOWQ0NDdkNWNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,90655
860,"Believers, The (1987)","http://us.imdb.com/M/title-exact?Believers,%20The%20(1987)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BOWUyYjcxMmMtNTFjYy00MGMxLWI1N2ItNGZjNGEyYjNiYjI1XkEyXkFqcGdeQXVyMzU0NzkwMDg@..jpg,241357
861,Nosferatu a Venezia (1986),http://us.imdb.com/M/title-exact?Nosferatu%20a%20Venezia%20(1986),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://flixviw.com/wp-content/uploads/no-poster-available.png,91651
862,Jingle All the Way (1996),http://us.imdb.com/M/title-exact?Jingle%20All%20the%20Way%20(1996),0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMmJlYzViNzctMjQ1Ni00ZWQ4LThkN2YtMzI2ZGU5Nzk0NTAyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,116705
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)","http://us.imdb.com/M/title-exact?Giardino%20dei%20Finzi-Contini,%20Il%20(1970)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMWI4ZDBkNjItYWE0NC00ZTJiLTg0ZWMtZjUxZjU3ZjUxMTViXkEyXkFqcGdeQXVyMjU5OTg5NDc@..jpg,65777
864,My Fellow Americans (1996),http://us.imdb.com/M/title-exact?My%20Fellow%20Americans%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZTNmYTdmOTAtMjYzMS00YjAzLTg1ZTUtNDk3ZWVjYWEwNjFjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,117119
865,"Ice Storm, The (1997)",http://us.imdb.com/M/title-exact?Ice+Storm%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNTQ1NzI1MzgtYWM3ZC00YjdhLWE1ODAtMmU0YzQzYjY3MjNiXkEyXkFqcGdeQXVyNjk1Njg5NTA@..jpg,119349
866,Michael (1996),http://us.imdb.com/M/title-exact?Michael%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTViNzdjNmUtMmQyYi00ODA4LTljZmYtN2I3ZWUyZWQyYjVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,117038
867,"Whole Wide World, The (1996)","http://us.imdb.com/M/title-exact?Whole%20Wide%20World,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTFkZmQ5OWEtNjFmMC00ZTI2LWE0ZWUtN2VhOWE1MzdiOGJhXkEyXkFqcGdeQXVyMTQ4NDY5OTc@..jpg,6173150
868,Hearts and Minds (1996),http://us.imdb.com/M/title-exact?Hearts%20and%20Minds%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNjc4MTg3MjM5OV5BMl5BanBnXkFtZTYwOTc2MTQ2..jpg,565364
869,Fools Rush In (1997),http://us.imdb.com/M/title-exact?Fools%20Rush%20In%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0NDQyODM3MF5BMl5BanBnXkFtZTcwMjc1NTkxMQ@@..jpg,119141
870,Touch (1997),http://us.imdb.com/M/title-exact?Touch%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMzE0OTU3Nl5BMl5BanBnXkFtZTcwNTI1OTEyMQ@@..jpg,120357
871,Vegas Vacation (1997),http://us.imdb.com/M/title-exact?Vegas%20Vacation%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZTIwMWEwZmQtMjI1ZS00NDdmLTgwMGItNmFiOTk1ZWQ5NGZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,120434
872,Love Jones (1997),http://us.imdb.com/M/title-exact?Love%20Jones%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NjYxMDczNV5BMl5BanBnXkFtZTcwODAwODAyMQ@@..jpg,119572
873,Picture Perfect (1997),http://us.imdb.com/M/title-exact?Picture+Perfect+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BY2UwN2E0ZGItYmM3NC00ODVkLTkxOGItNGQ1NDMxMDdiMjQ0XkEyXkFqcGdeQXVyNTIzOTk5ODM@..jpg,119896
874,Career Girls (1997),http://us.imdb.com/M/title-exact?Career+Girls+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyNzY0NDUwNV5BMl5BanBnXkFtZTcwMTMyMzAzMQ@@..jpg,118818
875,She's So Lovely (1997),http://us.imdb.com/M/title-exact?She%27s+So+Lovely+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZmU1ZTU3MDMtNTQzMy00NTU0LWFmY2EtMjgxMGM3YzBkOGFmXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,120112
876,Money Talks (1997),http://us.imdb.com/M/title-exact?Money+Talks+(1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzNzU5Mzk1OV5BMl5BanBnXkFtZTcwMjIyMTIyMQ@@..jpg,119695
877,Excess Baggage (1997),http://us.imdb.com/M/title-exact?Excess+Baggage+(1997),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BODNhMWY5NTctZTU2MS00NzRiLTk2MjktNmUyMTQ3Yzk0MTQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,119086
878,That Darn Cat! (1997),http://us.imdb.com/M/title-exact?That%20Darn%20Cat%20(1997),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,https://images-na.ssl-images-amazon.com/images/M/MV5BNzVlMGQ0MzgtNWM0NC00MWI1LThlYzUtNTkwZDVhOGVmZjI3XkEyXkFqcGdeQXVyMDUyOTUyNQ@@..jpg,59793
879,"Peacemaker, The (1997)",http://us.imdb.com/M/title-exact?Peacemaker%2C+The+(1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNjEyNDczN15BMl5BanBnXkFtZTcwMzQ2MzE3MQ@@..jpg,589978
